intro,links
BJP chief Amit Shah today said the law and order situation in Uttar Pradesh has dramatically improved after the BJP government led by Chief Minister Yogi Adityanath government took over.,https://www.ndtv.com/india-news/lok-sabha-elections-2019-yogi-adityanaths-government-got-rid-of-goons-in-uttar-pradesh-says-amit-sha-1989368
"Congress president Rahul Gandhi today accused Prime Minister Narendra Modi and Odisha Chief Minister Naveen Patnaik of ""snatching"" tribal land, adding his party will work for protecting the rights of the community.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-narendra-modi-naveen-patnaik-snatching-tribal-lands-says-rahul-gandhi-1989355
"The Bahraich district, just 130 kilometres from Uttar Pradesh's capital Lucknow, but among India's poorest and most backward district as per Niti Aayog data, is where some of the beneficiaries of the huge <span class=""rupee"">R<span>s.</span></span> 75,000 crore government plan to top up farmer incomes stay. So just how far will <span class=""rupee"">R<span>s.</span></span> 6,000 take them?",https://www.ndtv.com/india-news/ground-report-what-rs-6-000-dole-means-to-indias-poorest-farmers-1989354
"If the BJP in Maharashtra is concerned about its political ties with disenchanted ally Shiv Sena, all is not well in the opposition Congress either. Milind Deora, a former parliamentarian from South Mumbai, has indicated that infighting in the party ranks may force him to sit out the upcoming Lok Sabha elections.",https://www.ndtv.com/india-news/sore-over-infighting-mumbai-congress-leader-milind-deora-hints-at-sitting-out-polls-1989340
"Air India chief Pradeep Singh Kharola has been appointed Civil Aviation secretary as part of a minor top-level bureaucratic reshuffle effected on Wednesday, according to an official order.",https://www.ndtv.com/india-news/air-india-chief-pradeep-singh-kharola-appointed-civil-aviation-secretary-1989337
"Priyanka Gandhi Vadra, who accompanied her husband Robert Vadra as he appeared for questioning at the Enforcement Directorate offices in Delhi on Wednesday, said she wanted to send a ""clear message"" with her appearance. ""I stand by my husband,"" she told NDTV.",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-tells-ndtv-i-stand-by-my-husband-after-dropping-off-robert-vadra-at-enforcemen-1989335
"Businessman Robert Vadra, the brother-in-law of Congress chief Rahul Gandhi, today appeared before the Enforcement Directorate for questioning in a money laundering case. He was dropped at the agency's south Delhi office by wife Priyanka Gandhi Vadra.",https://www.ndtv.com/india-news/money-laundering-case-live-updates-robert-vadra-appears-before-enforcement-directorate-1989328
Punjab women's commission chief Manisha Gulati today alleged that a group persons in two cars tried to hit her SUV several times between Sonipat and Panipat in Haryana. The incident took place when Ms Gulati was travelling from Delhi to Chandigarh on the busy Chandigarh-Ambala highway this morning.,https://www.ndtv.com/cities/punjab-womens-panel-chiefs-car-targeted-on-highway-cops-claim-road-rage-1989321
"US President Donald Trump today vowed to rectify ""calamitous"" trade policies and sought to expand his power to impose reciprocal tariffs which could have implications on bilateral trade with countries like India.",https://www.ndtv.com/india-news/trump-wants-more-power-to-impose-reciprocal-tariffs-may-affect-india-1989314
A court on Wednesday said the Delhi government couldn't sit indefinitely on a file seeking clearance to prosecute former student leader Kanhaiya Kumar and nine others in a sedition case. The court asked Delhi Police to tell the state government to urgently clear the file.,https://www.ndtv.com/india-news/in-kanhaiya-kumar-sedition-case-court-slams-delhi-government-delay-1989310
"The Delhi High Court today refused to stay the trial court order to frame charges against former Himachal Pradesh chief minister Virbhadra Singh for allegedly amassing disproportionate assets of over <span class=""rupee"">R<span>s.</span></span> 10 crore.",https://www.ndtv.com/india-news/delhi-high-court-refuses-to-stay-order-against-virbhadra-singh-tells-cbi-to-reply-1989306
"Noted flautist (flute player) Rajendra Prasanna, Kathak dancer Shobha Koser, folk singer Anwar Khan Manganiyar, and Odissi dancer Sujata Mohapatra among others were conferred the Sangeet Natak Akademi Awards by President Ram Nath Kovind today.",https://www.ndtv.com/india-news/sangeet-natak-akademi-awards-president-ram-nath-kovind-honours-42-artistes-1989302
"The budget session of the Karnataka Assembly was off to a stormy start after BJP lawmakers marched to the well of the House and shouted slogans ""Go back Governor...No Government in the state."" The BJP claimed that the Kumaraswamy-led Congress-Janata Dal (United) coalition government lacked majority as four Congress lawmakers were missing in the House today.",https://www.ndtv.com/karnataka-news/bjp-mlas-protest-in-karnataka-assembly-raise-slogans-says-congress-jd-u-coalition-has-no-majority-1989301
"Businessman Robert Vadra, the brother-in-law of Congress chief Rahul Gandhi, has appeared before the Enforcement Directorate for questioning in a money laundering case. He was asked to join investigation by a Delhi court when he had applied for anticipatory bail last week. The court has given him immunity from arrest till February 16.",https://www.ndtv.com/india-news/robert-vadra-at-enforcement-directorate-office-for-questioning-in-money-laundering-case-1989293
"Rose Day 2019: A red rose represents love, yellow rose symbolise friendship, pure white roses are gifted to signal peace and affection, while pink roses are the perfect gifts for people you are grateful to.",https://www.ndtv.com/india-news/happy-rose-day-2019-wishes-images-wallpapers-quotes-status-sms-messages-photos-pics-and-greetings-1989291
The Delhi High Court today allowed Congress leader P Chidambaram to place additional documents on record in his pending anticipatory bail plea in the INX Media case lodged by the CBI.,https://www.ndtv.com/india-news/inx-media-case-high-court-allows-p-chidambaram-to-submit-additional-documents-in-bail-plea-1989290
"The government is not seriously contemplating bringing extensive reforms in the Central Bureau of Investigation (CBI), Minister of State for Personnel Jitendra Singh said today.",https://www.ndtv.com/india-news/not-seriously-contemplating-extensive-reforms-in-cbi-centre-1989283
