intro,links
"A posse of private bodyguards, hired by RJD legislator Tej Pratap Yadav, were on Wednesday found roaming inside the Bihar assembly premises where the budget session is underway, prompting the state police chief to order an inquiry into the security breach.",https://www.ndtv.com/india-news/tej-pratap-yadavs-private-bodyguards-spotted-at-bihar-assembly-premises-1993168
"After she came in for a lot of flak from social media users for using ''Sushri'' in her Twitter handle, BSP Chief Mayawati Wednesday dropped the title from her user name on the micro blogging platform.",https://www.ndtv.com/india-news/mayawati-drops-sushri-from-her-twitter-handle-after-criticism-1993159
"Amid a massive political war between the Centre and the Opposition over the Rafale fighter jet deal, three Rafale aircraft touched down in Bengaluru today for the biennial five-day Aero Show that begins next week.",https://www.ndtv.com/india-news/watch-3-rafale-jets-touch-down-in-bengaluru-for-aero-show-amid-political-row-1993148
"Reacting to Samajwadi Party founder Mulayam Singh Yadav's comment that he hoped Prime Minister Narendra Modi's return to the office, Congress president Rahul Gandhi, PM's bitter rival, said he disagreed with Mr Yadav's comment but he respected his opinion.",https://www.ndtv.com/india-news/lok-sabha-election-2019-on-pm-modi-mulayam-yadav-bonhomie-in-parliament-rahul-gandhis-reaction-1993140
"Priyanka Gandhi Vadra and Jyotiraditya Scindia, Congress chief Rahul Gandhi's new lieutenants in Uttar Pradesh, today announced the acquisition of a senior leader of a local party.",https://www.ndtv.com/india-news/lok-sabha-election-2019-priyanka-gandhi-breaks-silence-as-congress-inducts-regional-leader-1993136
"The Supreme Court on Wednesday reserved its verdict on Ericsson India's plea seeking contempt action against Reliance Communications Ltd (RCom) chairman Anil Ambani and two others for non-clearance of its <span class=""rupee"">R<span>s.</span></span> 550-crore dues.",https://www.ndtv.com/india-news/supreme-court-reserves-order-on-ericsson-indias-plea-against-anil-ambani-1993128
"A Delhi court Wednesday reserved for February 16 its order on bail plea of Christian Michel, who was arrested in connection with an alleged scam in the <span class=""rupee"">R<span>s.</span></span> 3,600-crore AgustaWestland VVIP chopper deal.",https://www.ndtv.com/india-news/agustawestland-vvip-chopper-case-christian-michels-bail-plea-order-reversed-by-court-for-february-16-1993115
"A bill to remove the Congress president as a permanent member in a trust that runs the Jallianwala Bagh National Memorial to make the body ""apolitical"" was passed in Lok Sabha Wednesday, amid a walkout by the opposition party.",https://www.ndtv.com/india-news/lok-sabha-passes-bill-to-remove-congress-president-from-jallianwala-trust-1993109
The government dealt retail giants Amazon.com and Walmart a devastating blow this year with new policies undermining their growth plans.,https://www.ndtv.com/india-news/government-targets-whatsapp-evil-wants-access-to-private-messages-1993103
"Former Railway Board chairman Ashwani Lohani was on Wednesday appointed chairman and managing director (CMD) of Air India, according to a government order.",https://www.ndtv.com/india-news/ex-railway-board-chairman-ashwani-lohani-appointed-as-air-indias-chairman-and-managing-director-1993102
