intro,links
"MNS chief Raj Thackeray and noted water conservationist Rajendra Singh metsocial activist Anna Hazare, who has been sitting on an indefinite hunger strike over his demand for appointment of anti-corruption watchdogs at the Centre and in Maharashtra.",https://www.ndtv.com/india-news/dont-sacrifice-life-for-useless-government-says-raj-thackeray-to-anna-hazare-1987957
"Mamata Banerjee was compared to mythical demons ""Taadaka"" and ""Surasa"" from the epic Ramayana by BJP leaders as the Bengal Chief Minister sat on a protest against the central government over a CBI team trying to question the Kolkata police chief over two Ponzi scams. A member of Mamata Banerjee's Trinamool Congress retaliated by comparing her to ""Jhansi Ki Rani"", the fearless queen who fought the British forces.",https://www.ndtv.com/india-news/mamata-banerjee-called-taadaka-surasa-jhansi-ki-rani-by-various-leaders-on-day-2-of-dharna-1987950
"The BJP today launched a twin attack on West Bengal Chief Minister Mamata Banerjee in Parliament and outside. While Union Home Minister, Rajanth Singh, in his statement told the house that it was ""unprecedented the way the CBI officers were stopped"" in Kolkata on Sunday, his colleague and education minister, Prakash Javadekar, accused Ms Banerjee of shielding those who had once gone to jail for the Saradha scam.",https://www.ndtv.com/india-news/home-minister-rajnath-singh-says-there-may-be-constitutional-breakdown-in-west-bengal-centre-can-tak-1987945
"What is Mamata Banerjee scared of, the ruling BJP questioned today as it clashed with the Bengal Chief Minister, who has launched a sit-in protest over an investigation into two chit fund scams allegedly involving members of her Trinamool Congress party. The confrontation between the BJP and Bengal's ruling party flared up on Sunday after a CBI team that wanted to question Kolkata police chief Rajeev Kumar was taken to a police station and detained for hours before they were released.",https://www.ndtv.com/india-news/red-diary-pendrive-is-that-what-mamata-banerjee-is-trying-to-hide-bjp-1987940
"An FIR has been registered against former Chhattisgarh Chief Minister Ajit Jogi, his son Amit Jogi, BJP leader and former minister Rajesh Munat, Manturam Pawar and former Chief Minister Raman Singh's son-in-law Puneet Gupta in the Antagarh tape scam case.",https://www.ndtv.com/india-news/fir-against-ajit-jogi-his-son-and-others-in-antagarh-tape-scam-case-1987911
"The poster game in Uttar Pradesh after Priyanka Gandhi Vadra's entry into politics two weeks ago went a notch higher today with the latest one depicting her as Mahishasura, the demon king who is killed by goddess Durga.",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-shown-as-demon-mahishasura-in-poster-in-uttar-pradeshs-barabank-1987904
Indian Coast Guard pilots successfully carried out the evacuation of a critically ill infant in Gan Islands in the Maldives on Monday.,https://www.ndtv.com/india-news/coast-guard-rescues-critically-ill-infant-in-maldivess-gan-islands-1987899
"As Mamata Banerjee protests in the heart of Kolkata near the Metro Channel station, sitting, pacing, consulting and resting on a stage with a chair, it is a throwback to the agitation that catapulted her to the post of Bengal Chief Minister. The 64-year-old has returned to the same spot where she held the protest that enabled her campaign to end the 35-year Left rule in Bengal.",https://www.ndtv.com/india-news/mamata-banerjee-metro-channel-station-deja-vu-dharna-didi-returns-1987892
"A woman Shiv Sena leader has been allegedly duped of over <span class=""rupee"">R<span>s.</span></span> 9 lakh by four persons in Thane district of Maharashtra, police said on Monday.",https://www.ndtv.com/india-news/woman-shiv-sena-leader-cheated-of-rs-9-lakh-4-booked-1987883
"Former Prime Minister H D Deve Gowda has said the massive standoff between the Centre and the West Bengal government over the CBI's attempt to question the Kolkata Police chief in connection with chit fund scams, reminded him of the Emergency days.",https://www.ndtv.com/india-news/bengal-situation-like-emergency-days-hd-deve-gowda-backs-mamata-banerjee-1987866
"Andhra Pradesh Chief Minister Chandrababu Naidu, who was on the stage with Mamata Banerjee during the Opposition's rally for unity, extended strong support for his West Bengal counterpart today. Mr Naidu, playing a key role in galvanizing the Opposition against the Narendra Modi and Amit Shah-led BJP, is reaching Delhi today, to take part in the meeting with the Election Commission over the EVM issue. As many as 22 Opposition parties are meeting the poll panel chief today.",https://www.ndtv.com/india-news/chandrabanbu-naidu-says-cbi-action-against-mamata-banerjee-after-her-successful-rally-of-unity-in-ko-1987862
The week in the Parliament is likely to be a stormy one as the interim budget which was presented on February 1 and the President's speech are expected to be discussed.,https://www.ndtv.com/india-news/budget-session-of-parliament-live-updates-1987855
West Bengal Chief Minister Mamata Banerjee has been a dharna in the heart of Kolkata since Sunday evening protesting against the CBI questioning of the city police chief  in the Rose Valley and Saradha ponzi scams. The CBI team had come to question Kolkata police commissioner Rajeev Kumar after he allegedly ignored summons from the agency on the two Ponzi schemes. The Saradha and Rose Valley scams rocked Bengal and many others adjoining states in east India in 2013.,https://www.ndtv.com/india-news/all-you-need-to-know-about-the-saradha-rose-valley-scams-10-points-1987848
"Kolkata police commissioner Rajeev Kumar is a ""potential accused"" in the investigation into chit fund scams in Bengal, the central government told the Supreme Court today in a flashpoint with the Mamata Banerjee government in the state.",https://www.ndtv.com/india-news/kolkata-police-commissioner-rajeev-kumar-potential-accused-in-chit-fund-probe-should-surrender-evide-1987844
