intro,links
"Hitesh Patel, an accused in a case related to <span class=""rupee"">R<span>s.</span></span> 8,100 crore alleged bank loan fraud by Sterling Biotech group, has been detained in Albania on the basis of an Interpol notice issued by the Enforcement Directorate, officials said Friday.",https://www.ndtv.com/india-news/hitesh-patel-accused-in-sterling-biotech-group-case-detained-in-albania-2011287
Congress leader Sam Pitroda on Friday triggered a huge political controversy with his remark that every citizen of a country cannot be blamed for the terrorist attack carried out by a few. He also commented on the Balakot air strike.,https://www.ndtv.com/india-news/sam-pitroda-comment-live-updates-on-sam-pitrodas-balakot-comment-pm-modis-attack-2011275
"A key aide of the alleged mastermind of Pulwama terror attack, Muddasir Khan, was arrested by the special cell of the Delhi Police on Thursday. Wanted by the National Investigation Agency (NIA), Sajjad Khan, 27, was arrested from a hideout in Red Fort area the police said.",https://www.ndtv.com/india-news/sajjad-khan-jaish-terrorist-and-pulwama-masterminds-aide-tasked-with-forming-sleeper-cells-in-delhi-2011265
"Two Army jawans were injured as Pakistani troops violated the ceasefire by firing on forward posts and civilian areas along the Line of Control in Rajouri and Jammu districts, officials said on Friday.",https://www.ndtv.com/india-news/2-army-jawans-injured-as-pak-troops-violate-ceasefire-in-jammu-and-kashmir-2011261
"Five people celebrating Holi drowned in the Arabian Sea at Arnala Beach in Vasai, Maharashtra. Their bodies were recovered on today, police said.",https://www.ndtv.com/india-news/5-people-playing-holi-drown-off-maharashtra-beach-bodies-recovered-today-2011250
"The government must stop pretending to be the army, Uttar Pradesh politician Akhilesh Yadav tweeted today in response to Prime Minister Narendra Modi's astringent posts hitting out at his uncle and senior Samajwadi Party leader Ram Gopal Yadav.",https://www.ndtv.com/india-news/akhilesh-yadav-attacks-pm-modi-says-government-must-stop-pretending-to-be-army-2011244
"Prime Minister Narendra Modi and senior party leaders launched a forceful attack on the Congress today, using the hashtag #JantaMaafNahiKaregi (the public will not forgive) after the opposition party's Sam Pitroda raised questions on the impact of the Balakot air strike.",https://www.ndtv.com/india-news/jantamaafnahikaregi-bjps-latest-hashtag-offensive-powered-by-congresss-sam-pitroda-remarks-2011234
"Former cricketer Gautam Gambhir joined the BJP today, just days before the national election and with several candidates still to be announced, ending months of speculation. ""It is a significant induction,"" said Arun Jaitley, one of the two union ministers who addressed a press conference to make the announcement.",https://www.ndtv.com/india-news/gautam-gambhir-former-cricketer-joins-bjp-ahead-of-national-elections-2011212
"Bihar was conspicuously missing when the BJP announced its first list of candidates for next month's national election on Thursday, after days of deliberation. The ruling party said its 17 candidates in Bihar would be announced by its state leadership, along with alliance partners.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-why-bihar-was-missing-in-bjp-s-first-poll-list-2011210
"Bahujan Samaj Party (BSP) chief Mayawati, the BJP's bitter rival in Uttar Pradesh, today continued her attack on the party over its recently launched ""Main Bhi Chowkidar"" campaign. She took a sharp jibe at Chief Minister Yogi Adityanath as she claimed that he was confused as to what prefix to add before his name.",https://www.ndtv.com/india-news/mayawati-jabs-uttar-pradesh-chief-minister-yogi-adityanath-yogi-or-chowkidar-2011204
"NCP chief Sharad Pawar and BSP president Mayawati's opting out of the Lok Sabha polls is a clear indication of a certain victory for the NDA, the Shiv Sena said Friday.",https://www.ndtv.com/india-news/lok-sabha-election-2019-sharad-pawar-mayawati-not-contesting-indication-of-nda-win-shiv-sena-2011180
