intro,links
"Hundreds of retired paramilitary personnel from across the country on Sunday held a protest at Delhi's Jantar Mantar to demand One Rank One Pension (OROP) for all servicemen that will provide the same pension for the same rank, for the same length of service, irrespective of the date of retirement.",https://www.ndtv.com/india-news/days-after-tragedy-retired-crpf-soldiers-march-in-capital-for-pensions-2002029
"Prime Minister Narendra Modi today took the battle against Congress to party chief Rahul Gandhi's backyard, Amethi, where he accused the sitting parliamentarian of lies and failing to deliver on his promise of generating jobs for 1,500 people.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-prime-minister-narendra-says-ak-203-rifles-made-in-amethi-because-of-us-2002027
"Three leaders of the terrorist group Jamaat-e-Islami were arrested and nearly a dozen assets sealed during raids across six districts of Jammu region, police said on Sunday. The day-long raids on the offices and houses of Jammat leaders and activists were conducted in Kishtwar, Doda, Ramban, Poonch, Rajouri and Jammu districts, during which a large quantity of incriminating documents were seized for scrutiny, a police officer said.",https://www.ndtv.com/india-news/3-jamaat-e-islami-leaders-arrested-assets-sealed-in-jammu-police-2002024
"Pakistan-based Jaish-e-Mohammad's audacious terrorist strikes, part of its ''Ghazwa-e-Hind'' (Holy War Against India), have turned it into one of the most deadly terror groups and brought India and Pakistan on the brink of war twice in two decades, officials said.",https://www.ndtv.com/india-news/india-pakistan-pushed-to-the-brink-twice-in-20-years-by-jaish-e-mohammeds-holy-war-2002012
"The BJP-Janata Dal (United) alliance in Bihar had spared no effort to ensure the success of Prime Minister Narendra Modi's election rally at Patna's Gandhi Maidan today. Posters were put up across the city, and as many as 30 trains and 6,000 buses were booked to make sure that supporters don't face any problems in reaching the venue. Organisers later said that the turnout was in keeping with their expectations, and videos of the event seemed to confirm their claim.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-i-attract-such-crowds-at-paan-shops-says-lalu-yadav-in-dig-at-prime-ministe-2002008
"Union minister VK Sigh today started a chain reaction when he suggested ""crowdsourcing"" to track what he called the ""lies"" of Congress chief Rahul Gandhi.",https://www.ndtv.com/india-news/vk-singh-says-he-wants-fact-check-on-rahul-gandhis-lies-lets-crowdsource-he-tweeted-2002007
"Notwithstanding his differences with the BJP, Shatrughan Sinha said today he will not change his constituency in the coming Lok Sabha election ""whatever the situation"", making clear he would contest again from Patna Sahib seat irrespective of the party decision.",https://www.ndtv.com/india-news/lok-sabha-election-2019-shatrughan-sinha-says-will-contest-from-patna-sahib-whatever-the-situation-2002003
"Ailing Goa Chief Minister Manohar Parrikar's health condition is stable, his office said Sunday after he underwent a medical check-up at the state-run Goa Medical College and Hospital (GMCH).",https://www.ndtv.com/india-news/manohar-parrikar-stable-has-gone-through-check-up-says-his-office-2001999
"Union Minister SS Ahluwalia said the purpose of the air strike in Balakot was to send out the message that India is capable of hitting deep inside enemy lines. Mr Ahluwalia said neither Prime Minister Narendra Modi nor any government spokesperson had given any figure on casualty of the air strikes. Rather, it was the media and social media where the unconfirmed figures of terrorist killed were being circulated, he said.",https://www.ndtv.com/india-news/intention-of-air-strike-was-to-send-out-a-message-union-minister-ss-ahluwalia-2001996
"AK 203 is the latest derivative of the legendary AK-47 rifle. India has signed a deal with a Russian firm to manufacture 750,000 of these assault rifles which would be given to the Army's infantry troops.",https://www.ndtv.com/india-news/india-ties-up-with-russian-creator-of-ak-47-to-make-advanced-rifles-2001990
Sri Lankan Prime Minister Ranil Wickremesinghe Sunday offered prayers at the famous hill shrine of Lord Venkateswara at nearby Tirumala.,https://www.ndtv.com/india-news/lankan-pm-ranil-wickremesinghe-offers-prayers-at-lord-balaji-temple-2001978
"A professor of an engineering college in Karnataka's Vijayapura was forced to go down on his knees and apologise with folded hands for putting up a post on Facebook, criticizing the central government over border tension between India and Pakistan.",https://www.ndtv.com/karnataka-news/karnataka-professor-forced-to-kneel-down-and-apologise-by-right-wing-activists-for-criticizing-gover-2001977
"As Pakistan handed over captured Indian Air Force pilot Abhinandan Varthaman to India on Friday, people across the nation saluted his bravery and courage under pressure. Over the last week, the IAF Wing Commander, who shot down a Pakistani F-16 jet, but took a hit in the process and got captured, has become the nation's toast.",https://www.ndtv.com/india-news/indian-air-force-pilot-abhinandan-varthamans-moustache-catches-up-men-queue-up-outside-salons-2001966
"Indian Air Force Wing Commander Abhinandan Varthaman will be the first recipient of the 'Bhagwan Mahavir Ahimsa Puraskar' instituted by the Akhil Bharatiya Digambar Jain Mahasamiti, a functionary of the organisation said on Sunday.",https://www.ndtv.com/india-news/abhinandan-varthaman-to-be-awarded-bhagwan-mahavir-ahimsa-puraskar-2001962
"A 10-year-old girl was allegedly raped and killed and the body dumped in an unused biogas tank in Katni district of Madhya Pradesh, police said today.",https://www.ndtv.com/india-news/10-year-old-girl-raped-in-madhya-pradesh-body-found-in-a-tank-2001961
"Dairy giant Amul tweeted a clip, just over a minute long, to honour Indian Air Force Wing Commander Abhinandhan Varthaman who returned to a hero's welcome from captivity in Pakistan on Friday night.",https://www.ndtv.com/india-news/mooch-nahin-toh-kuch-nahin-amul-honours-iaf-pilot-abhinandan-varthaman-2001959
