intro,links
"Vande Bharat Express, India's fastest train, broke down this morning, a day after its launch by Prime Minister Narendra Modi in Delhi. The engine-less train, also known as Train 18, was returning from Varanasi after its first run and broke down about 200 km from the capital.",https://www.ndtv.com/india-news/vande-bharat-express-indias-fastest-train-breaks-down-a-day-after-launch-by-pm-modi-1994437
The bodies of the soldiers killed in an attack by Pakistan-based terror group Jaish-e-Mohammed in Jammu and Kashmir's Pulwama on Thursday are set to reach their homes today.,https://www.ndtv.com/india-news/pulwama-attack-bodies-of-crpf-soldiers-killed-in-pulwama-to-reach-home-today-1994435
"The Supreme Court on Friday declined the request of Karti Chidambaram that the <span class=""rupee"">R<span>s.</span></span> 10 crore, which he was asked to deposit as security for travelling abroad, be kept as an interest-bearing short term deposit by the top court registry.",https://www.ndtv.com/india-news/top-court-says-no-to-rs-10-crore-karti-chidambaram-security-as-investment-1994430
"The Supreme Court Friday decided to examine various grievances raised in a PIL on acid attacks including compliance with guidelines and laws for compensation, rehabilitation of victims and including male survivors within the purview of the law.",https://www.ndtv.com/india-news/supreme-court-to-examine-compliance-of-guidelines-laws-on-acid-attack-survivors-1994429
"Social activist Anna Hazare, who is currently hospitalised following his fast, said Friday that he still had enough strength to drive a military truck.",https://www.ndtv.com/india-news/i-can-still-drive-a-truck-to-help-our-soldiers-anna-hazare-1994426
"Congress president Rahul Gandhi is scheduled to arrive in Chhattisgarh's Bastar district Saturday to take part in ""Adivasi Krishak Adhikar Sammelan'' (convention for tribal farmers' rights).",https://www.ndtv.com/india-news/rahul-gandhi-to-visit-chhattisgarh-today-1994424
US National Security Adviser John Bolton told his Indian counterpart Ajit Doval on Friday that America supports India's right to self-defence.,https://www.ndtv.com/india-news/we-support-indias-right-to-self-defense-us-national-security-adviser-john-bolton-to-ajit-doval-1994423
"The Rajasthan government on Friday announced ex-gratia of <span class=""rupee"">R<span>s.</span></span> 25 lakh and a job to the family members of CRPF jawans from the state who were among the 40 killed in the terror attack in Jammu and Kashmir's Pulwama district.",https://www.ndtv.com/india-news/pulwama-attack-rajasthan-government-announces-rs-25-lakh-ex-gratia-to-families-crpf-jawans-1994420
"One more person died of swine flu in Rajasthan on Friday, taking the total death toll to 126 in the state so far this year.The patient who lost life was from Barmer district of the state.",https://www.ndtv.com/india-news/swine-flu-number-of-deaths-in-rajasthan-due-to-swine-flu-reaches-126-1994412
"On its first run on the tracks with passengers on board, India's first engine-less train Vande Bharat Express, or Train 18, ran at a top speed of 130 kmph on Friday, flagging off a new niche for semi-high speed trains in India.",https://www.ndtv.com/india-news/on-inaugural-run-indias-fastest-train-vande-bharat-express-or-train-18-hits-130-kmph-1994402
"Former Chief Minister Narayan Rane, whose Maharashtra Swabhimani Paksh (MSP) is an ally of the ruling BJP, on Friday said his party will contest the ensuing Lok Sabha polls on its own.",https://www.ndtv.com/india-news/lok-sabha-polls-2019-former-maharashtra-chief-minister-narayan-rane-says-party-will-go-alone-in-2019-1994399
"A local BJP leader's daughter has been allegedly kidnapped at gunpoint from her residence by a gang of people in West Bengal's Birbhum district, a senior police officer said on Friday.",https://www.ndtv.com/india-news/bengal-bjp-leader-suprabhat-batyabyals-daughter-kidnapped-at-gunpoint-from-home-cops-1994395
The dharna by Chief Minister V Narayanasamy against Lt Governor Kiran Bedi outside the Raj Nivas here entered the third day on Friday with the former virtually rejecting her invitation for a meeting on February 21 over his demand seeking clearance of 39 government proposals.,https://www.ndtv.com/india-news/puducherry-chief-minister-v-narayanasamy-says-no-to-kiran-bedis-invite-for-meeting-continues-dharna-1994394
"Saudi Arabia's Crown Prince Mohammed bin Salman, who was scheduled to visit Pakistan on Saturday along with a business delegation having big-ticket investment potential, has cut short his visit a day after a car bomb killed over 40 CRPFsoldiers in Jammu and Kashmir. The attack has been claimed by Pakistan-based Jaish-e-Mohammed, whose chief Masood Azhar is roaming freely in Pakistan.",https://www.ndtv.com/india-news/a-day-after-pulwama-attack-saudi-crown-prince-mohammed-bin-salman-cuts-short-pakistan-visit-1994393
"The Supreme Court today stayed the death sentence of a school teacher, convicted of raping a four-year-old girl in Madhya Pradesh's Satna district in June last year.",https://www.ndtv.com/india-news/top-court-stays-death-sentence-of-man-convicted-for-raping-4-year-old-1994389
"Aadhaar cards, leave applications and some personal items were the things that helped identify the bodies of 40 CRPF soldiers who were killed in a car bomb attack in Jammu and Kashmir's Pulwama on Thursday, officials said.",https://www.ndtv.com/india-news/aadhaar-cards-leave-papers-helped-identify-bodies-after-pulwama-attack-say-officials-1994388
"Hours after India summoned the Pakistan High Commissioner and lodged a very strong demarche or diplomatic protest over the Pulwama terror attack in which 40 CRPF soldiers were killed, Islamabad this evening summoned the Indian Deputy High Commissioner and protested against New Delhi's allegation of its role in the terror strike.",https://www.ndtv.com/india-news/pulwama-terror-attack-pakistan-summons-indian-envoy-rejects-claims-of-link-to-pulwama-attack-1994384
"The Enforcement Directorate (ED) on Friday said it has attached assets worth <span class=""rupee"">R<span>s.</span></span> 4.62 crore of a firm linked to Robert Vadra, Congress president Rahul Gandhi's brother-in-law, in connection with the Bikaner land scam money laundering case.",https://www.ndtv.com/india-news/enforcement-directorate-attaches-assets-worth-rs-4-crore-of-firm-linked-to-robert-vadra-1994383
"Aircraft manufacturer Boeing said today it will showcase its range of platforms with ""advanced capabilities"" at Aero India 2019 in Bengaluru, with a ""focus on partnerships"" with its defence and commercial customers.",https://www.ndtv.com/india-news/boeing-to-showcase-chinook-helicopter-latest-planes-at-aero-india-2019-1994382
The Supreme Court today refused to withdraw judicial work from Meghalaya High Court judge Justice Sudip Ranjan Sen who had created controversy by his remarks that India should have been declared a Hindu country at the time of partition in 1947.,https://www.ndtv.com/india-news/supreme-court-refuses-to-withdraw-judicial-work-from-meghalaya-high-court-judge-over-controversial-r-1994381
"A sixty-year-old man has been arrested for allegedly raping a girl who had run away from home, the city police said today.",https://www.ndtv.com/india-news/mumbai-sixty-year-old-man-held-for-raping-runaway-girl-1994373
"Hours after 40 CRPF soldiers were killed in a terror attack at Pulwama on Thursday, former Jammu and Kashmir Chief Minister Omar Abdullah found himself in a war of tweets with Union Minister Jitendra Singh over remarks that seemed to point a finger at regional parties in the region.",https://www.ndtv.com/india-news/after-pulwama-attack-omar-abdullah-and-jitendra-singh-trade-charges-on-twitter-1994368
"A 20-year-old man has been shot dead by unidentified men in northwest Delhi's Jahangirpuri area, police said today.",https://www.ndtv.com/india-news/20-year-old-shot-dead-in-delhis-jahangirpuri-1994366
"The Enforcement Directorate (ED) has attached assets worth <span class=""rupee"">R<span>s.</span></span> 904 crore of D.S. Kulkarni Developers Ltd (DSKDL) for cheating and siphoning off deposits worth <span class=""rupee"">R<span>s.</span></span> 1,084 crore from Maharashtra investors for more than a decade.",https://www.ndtv.com/india-news/enforcement-directorate-attaches-rs-904-crore-worth-properties-of-ds-kulkarni-1994360
"Home Minister Rajnath Singh today praised the people of Jammu of Kashmir who he said have stood united against terrorism and during difficult times, but also had a word of warning against ""some elements"" who have links with terrorist groups across the border and Pakistan's spy agency ISI.",https://www.ndtv.com/india-news/pulwama-terror-attack-restrictions-in-civilian-movement-during-big-operations-says-rajnath-singh-1994352
"The e-tourist visa, introduced in September 2014 with 46 countries, has now been made applicable for 166 countries, a statement from the Tourism Ministry said today.",https://www.ndtv.com/india-news/centre-liberalises-e-visa-regime-to-make-it-more-tourist-friendly-1994342
"In the aftermath of a massive fire at a Karol Bagh hotel killing 17 people, the Delhi government has cancelled fire safety licences of 30 establishments in the area in the last two days for various violations.",https://www.ndtv.com/india-news/delhi-government-cancels-noc-of-30-hotels-for-violating-fire-safety-norms-1994338
"Union Home Minister Rajnath Singh today accused Pakistan's ISI of orchestrating the terror attack in Kashmir's Pulwama, which caused the death of 40 CRPF soldiers on Thursday. In a veiled reference to separatists, he also said that security cover provided to people who get funds from the neighbouring country and its intelligence agency will be reviewed soon.",https://www.ndtv.com/india-news/rajnath-singh-blames-pakistans-isi-for-terror-attack-talks-security-review-1994337
"Prime Minister Narendra Modi, Home Minister Rajnath Singh and Defence Minister Nirmala Sitharaman, along with Congress president Rahul Gandhi and Delhi Chief Minister Arvind Kejriwal are at the Palam airport in Delhi this evening, paying tributes to the 40 CRPF soldiers who were killed in a terror attack in south Kashmir's Pulwama on Thursday.",https://www.ndtv.com/india-news/pulwama-attack-as-soldiers-bodies-arrive-ministers-rahul-gandhi-pay-tribute-at-delhi-airport-1994332
"Two people were beaten to death by a mob in Meghalaya's West Garo Hills district, the police said on Friday. A third man was injured. The police said residents of Chanangpara village in the district found a car with the three men moving suspiciously at the area.",https://www.ndtv.com/india-news/2-allegedly-beaten-to-death-in-meghalayas-west-garo-hills-1-injured-1994329
"The CBDT has stressed that Aadhaar-PAN linking is ""mandatory"" for those filing an Income Tax Return (ITR) and this procedure has to be ""completed"" by March 31 this year.",https://www.ndtv.com/india-news/aadhar-pan-linking-mandatory-for-it-returns-says-cbdt-1994328
"The impact of the terror attack at Kashmir's Pulwama was felt all the way down at Kalbari village in Assam's Baksa district today, as residents gathered to mourn the death of 48-year-old CRPF soldier Maneshwar Basumatary in the incident.",https://www.ndtv.com/india-news/we-want-justice-assam-village-mourns-death-of-crpf-soldier-maneshwar-basumatary-in-pulwama-1994312
"Residents of Khudawal village in Madhya Pradesh's Jabalpur remember CRPF soldier Ashwini Kumar Kachhi as a cheerful person who would often encourage others to join the armed forces. He was one of the soldiers of the CRPF killed in a terror attack, one of the deadliest on security forces in Jammu and Kashmir's Pulwama on Thursday. His death has sent the entire village into mourning.",https://www.ndtv.com/india-news/pulwama-terror-attack-madhya-pradesh-village-mourns-soldier-killed-in-pulwama-1994309
"A least nine labourers suffered burn injuries when a massive fire broke out in a nail polish manufacturing factory in the early hours of Friday, a fire officer said.",https://www.ndtv.com/india-news/fire-in-delhi-nail-polish-factory-9-labourers-injured-1994306
"The air quality in the national capital improved Friday and was recorded in the ""poor"" category due to rain in various parts of the city that washed out suspended particulate matter (PM), authorities said.",https://www.ndtv.com/india-news/delhis-air-quality-improves-after-rain-authorities-1994304
"The son of music legend Bhupen Hazarika today said his statement earlier this week on his father receiving the Bharat Ratna was misinterpreted. Tej Hazarika, who is based in the US, had said in a statement that he was not happy on how the government planned to pass the ""painfully unpopular"" Citizenship (Amendment) Bill, which was against his father's beliefs and position.",https://www.ndtv.com/india-news/honour-to-receive-bharat-ratna-for-father-says-bhupen-hazarikas-son-tej-hazarika-1994303
"The terrorist in Thursday's deadly terror attack, in which 40 soldiers were killed, drove up next to a massive security convoy on the Jammu-Srinagar highway and detonated around 60 kg of powerful RDX, sources in the Central Reserve Police Force (CRPF) have said, revealing new findings in one of Jammu and Kashmir's worst attacks in decades.",https://www.ndtv.com/india-news/60-kg-rdx-used-in-pulwama-terror-attack-on-crpf-convoy-a-body-was-flung-80-metres-away-1994296
Gujjar community members continued to block railway tracks in Rajasthan for the eighth consecutive day today despite the state government releasing a notification to give 5 per cent reservation to them and four other communities agitating for it.,https://www.ndtv.com/india-news/gujjar-quota-agitation-enters-eighth-day-rail-services-affected-1994294
"The AIADMK and the BJP almost finalised an electoral deal for the Lok Sabha polls in Tamil Nadu after late night talks between Union Minister Piyush Goyal and two state ministers, but they are yet to reach an agreement on seat-sharing. ""We are seeking 10 of the 39 seats in Tamil Nadu, but the AIADMK is willing to give six. The deal should be done in a couple of days,"" a senior BJP leader told NDTV.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-aiadmk-all-set-for-tie-up-with-bjp-seat-sharing-talks-in-final-stages-1994276
"Cricketer-turned-politician Navjot Singh Sidhu today condemned the terror attack on soldiers in Jammu and Kashmir's Pulwama on Thursday, the worst in decades. But the Punjab minister, a Congress leader, landed in a huge controversy as he questioned, without naming Pakistan, ""Can an entire nation be blamed for a handful of people?""",https://www.ndtv.com/india-news/navjot-sidhu-condemns-pulwama-attack-but-follows-up-with-controversial-remark-1994264
"After 40 soldiers were killed in a blast in Kashmir's Pulwama district yesterday,K Unnikrishnan, father of 26/11 hero Major Sandeep Unnikrishnan, said that India needs concrete action to curb terror attacks, instead of hollow discussions and ""political surgical strikes"". He added that India should however restrain from provoking the enemy if it cannot adopt a total offensive approach.",https://www.ndtv.com/india-news/pulwama-terror-attack-need-concrete-action-father-of-26-11-hero-major-sandeep-unnikrishnan-says-afte-1994260
"Embattled liquor baron Vijay Mallya, wanted in India on alleged fraud and money laundering charges amounting to an estimated <span class=""rupee"">R<span>s.</span></span> 9,000 crores, has filed his application in the UK High Court, seeking permission to appeal against an extradition order signed by the British Home Secretary.",https://www.ndtv.com/india-news/vijay-mallya-files-for-permission-to-appeal-against-extradition-order-1994249
"After more than 40 CRPF soldiers were killed in a car bombing attack in Kashmir's Pulwama by Pakistan-based terror group Jaish-e-Mohammed, the government said on Friday that it would take all possible diplomatic steps to ensure Pakistan's complete isolation internationally.",https://www.ndtv.com/india-news/pulwama-terror-attack-india-briefs-p5-including-china-in-move-to-isolate-pakistan-sources-1994243
"Ajay Bisaria, India's High Commissioner to Pakistan, has been called back to Delhi after a Pakistan-based terror group killed 40 CRPF soldiers in a massive car bombing in Jammu and Kashmir on Thursday, sources said.",https://www.ndtv.com/india-news/indias-envoy-to-pakistan-ajay-bisaria-called-back-for-consultations-after-pulwama-attack-1994236
"Punjab Chief Minister Amarinder Singh today called for giving a befitting reply to Pakistan for the attack on CRPF soldiers in Jammu and Kashmir's Pulwama by terror group Jaish-e-Mohammad, saying the time for peace talks is over and they should be taught a lesson.",https://www.ndtv.com/india-news/time-for-peace-talks-with-pakistan-over-teach-them-a-lesson-amarinder-singh-1994232
A Delhi court today fixed February 19 to pronounce order on lawyer Gautam Khaitan's bail plea who was sent to judicial custody in a fresh case of alleged possession and laundering of black money.,https://www.ndtv.com/india-news/delhi-court-reserves-order-for-february-19-on-gautam-khaitans-bail-plea-1994225
"Amid a row over the entry of women of menstrual age into the Sabarimala temple, Union Minister Smriti Irani said on Friday that religious practices should be ""respected"" and anyone breaching them just to ""make headlines"" would do a great disservice to the country's diversity.",https://www.ndtv.com/india-news/smriti-irani-on-sabarimala-row-says-religious-practices-should-be-respected-1994223
"After 40 CRPF soldiers were killed in a terror attack in Kashmir's Pulwama district, actor Shabana Azmi said today that she and her husband, lyricist-writer Javed Akhtar, have decided not to attend her father Kaifi Azmi's 100th birth anniversary celebrations in Karachi.",https://www.ndtv.com/india-news/after-pulwama-attack-javed-akhtar-wife-to-not-attend-event-in-pakistan-1994222
"A day after 40 soldiers were killed in the worst attack on security forces in Kashmir, investigators of anti-terror commando force the National Security Guard (NSG) and the National Investigation Agency (NIA) headed to the terror site amid several questions raised on possible lapses in intelligence and security protocol.",https://www.ndtv.com/india-news/pulwama-terror-attack-why-were-soldiers-moved-in-one-go-despite-intel-questions-after-pulwama-1994214
At least 40 Central Reserve Police Force personnel were killed and many others were critically injured after terrorists targeted a convoy with a car bomb in Jammu and Kashmir's Pulwama district. Jaish-e-Mohammed has claimed responsibility for the attack.,https://www.ndtv.com/india-news/pulwama-terror-attack-familes-of-soldiers-say-we-are-proud-1994212
"In a politically significant gesture, Maharashtra Chief Minister Devendra Fadnavis cut short his tour of Washim in Vidarbha to visit Shiv Sena chief Uddhav Thackeray at his residence - Matoshree - on Thursday evening.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-polls-ahead-devendra-fadnavis-cuts-short-vidarbha-tour-to-placate-shiv-sena-1994210
"A father to two young girls, a husband, a man fondly remembered by everyone in his village in Unnao in Uttar Pradesh, 35-year-old Ajit Kumar was one of the Central Reserve Police Force (CRPF) soldiers killed when terrorists attacked a convoy with an SUV laden with explosives in Jammu and Kashmir's Pulwama on Thursday.",https://www.ndtv.com/india-news/pulwama-terror-attack-for-soldiers-killed-in-pulwama-attack-crpf-gave-hope-of-better-life-dignity-1994208
Former communications minister Dayanidhi Maran and his brother Kalanithi Maran have again approached the Madras High Court today seeking to quash the fresh charges framed against them by the trial court in the illegal telephone exchange case.,https://www.ndtv.com/india-news/maran-brothers-approach-high-court-to-quash-fresh-charges-on-them-1994193
Delhi Chief Minister Arvind Kejriwal and cricketer-turned-MP Kirti Azad on Friday informed the Delhi High Court that the defamation case by cricketing body DDCA against them has been settled.,https://www.ndtv.com/india-news/delhi-cricket-association-withdraws-defamation-case-against-arvind-kejriwal-kirti-azad-1994189
Home Minister Rajnath Singh and Jammu and Kashmir top police officer Dilbagh Singh today carried the coffin of a CRPF soldier who was killed in the car bombing in Jammu and Kashmir's Pulwama yesterday. The soldiers of the Central Reserve Police Force were killed yesterday when their convoy was hit by a massive car bomb -- packed with 60 kg of explosives.,https://www.ndtv.com/india-news/pulwama-terror-attack-home-minister-rajnath-singh-carries-coffin-of-soldier-1994156
"The mortal remains of the CRPF personnel killed in an audacious terror attack in Jammu and Kashmir's Pulwama, will be sent to their homes across the country this afternoon, officials said Friday.",https://www.ndtv.com/india-news/pulwama-terror-attack-bodies-of-crpf-men-to-be-flown-back-home-today-1994141
"A day after the Pulwama terror attack in which over 40 Central Reserve Police Force (CRPF) soldiers were killed, India on Friday summoned Pakistan's envoy and lodged a strong protest.",https://www.ndtv.com/india-news/india-summons-pakistan-envoy-strongly-protests-pulwama-terror-attack-that-killed-40-soldiers-1994111
"The Central Reserve Police Force came out with a strong reaction against the Pulwama attack on Friday, one day after horrific terror act claimed the lives of over 40 of its personnel and left many critically injured.",https://www.ndtv.com/india-news/pulwama-terror-attack-crpf-reacts-for-the-first-time-on-the-pulwama-attacks-that-killed-over-40-1994106
